id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv,income_category,income_scaled,claim_ratio,claim_percentage,policies_per_year,customer_value,high_value_flag,customer_segment
84555,Female,Urban,Bachelor,2,1,6,2071,1,A,Gold,35652,2-5L,1000000,0.002070998,0.21,0.142857143,7000000,0,Low
49746,Female,Rural,High School,3,0,2,6142,2,A,Platinum,67200,5L-10L,1500000,0.004094664,0.41,0.666666667,9000000,1,Medium
43819,Male,Rural,Bachelor,3,0,5,4657,1,B,Silver,31536,5L-10L,1500000,0.003104665,0.31,0.166666667,9000000,0,Low
65599,Male,Urban,High School,3,0,6,10893,2,C,Platinum,407064,5L-10L,1500000,0.007261995,0.73,0.285714286,21000000,1,High
33249,Male,Urban,High School,1,1,6,3098,1,A,Platinum,54768,0-2L,500000,0.006195988,0.62,0.142857143,3500000,0,Low
549,Male,Rural,Bachelor,4,0,6,2055,2,B,Platinum,108528,10L+,2000000,0.001027499,0.1,0.285714286,28000000,1,High
6391,Female,Urban,Bachelor,2,0,0,8797,2,A,Platinum,130296,2-5L,1000000,0.008796991,0.88,2.0,2000000,0,High
76497,Male,Rural,High School,3,0,1,5391,2,A,Platinum,174156,5L-10L,1500000,0.003593998,0.36,1.0,6000000,1,High
48885,Male,Urban,Bachelor,2,1,5,6293,1,C,Silver,35520,2-5L,1000000,0.006292994,0.63,0.166666667,6000000,0,Low
25927,Female,Urban,Bachelor,2,1,0,3970,1,B,Platinum,59820,2-5L,1000000,0.003969996,0.4,1.0,1000000,0,Low
66499,Female,Urban,High School,3,1,8,3490,2,A,Platinum,62916,5L-10L,1500000,0.002326665,0.23,0.222222222,27000000,1,Medium
22090,Male,Urban,High School,2,1,4,0,2,C,Platinum,59988,2-5L,1000000,0.0,0.0,0.4,10000000,0,Low
4946,Female,Urban,Bachelor,1,0,6,9808,2,B,Platinum,200904,0-2L,500000,0.019615961,1.96,0.285714286,7000000,0,High
21520,Male,Urban,Bachelor,3,1,2,0,2,A,Platinum,69780,5L-10L,1500000,0.0,0.0,0.666666667,9000000,1,Medium
34979,Male,Urban,Others,3,0,7,6877,2,C,Silver,282864,5L-10L,1500000,0.004584664,0.46,0.25,24000000,1,High
82730,Male,Urban,High School,3,1,7,9595,2,A,Platinum,337296,5L-10L,1500000,0.006396662,0.64,0.25,24000000,1,High
37562,Male,Urban,High School,4,0,3,5813,2,A,Platinum,67320,10L+,2000000,0.002906499,0.29,0.5,16000000,1,Medium
27497,Male,Urban,High School,3,0,8,6127,1,B,Platinum,29376,5L-10L,1500000,0.004084664,0.41,0.111111111,13500000,0,Low
48463,Male,Rural,Bachelor,4,1,7,2841,1,B,Platinum,52524,10L+,2000000,0.001420499,0.14,0.125,16000000,0,Low
58062,Female,Urban,High School,2,0,2,10069,2,A,Platinum,66444,2-5L,1000000,0.01006899,1.01,0.666666667,6000000,0,Medium
5836,Female,Urban,Bachelor,3,1,3,5769,2,A,Platinum,59580,5L-10L,1500000,0.003845997,0.38,0.5,12000000,1,Low
82413,Female,Urban,High School,3,0,7,5086,2,C,Silver,79080,5L-10L,1500000,0.003390664,0.34,0.25,24000000,1,Medium
64521,Male,Urban,Bachelor,2,0,5,6652,1,A,Silver,35916,2-5L,1000000,0.006651993,0.67,0.166666667,6000000,0,Low
78797,Female,Urban,High School,3,1,2,5419,2,B,Gold,29544,5L-10L,1500000,0.003612664,0.36,0.666666667,9000000,1,Low
65057,Female,Rural,Others,3,1,6,0,2,B,Gold,69192,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Medium
27262,Female,Urban,Bachelor,3,1,3,6157,2,A,Gold,61908,5L-10L,1500000,0.004104664,0.41,0.5,12000000,1,Medium
37621,Female,Urban,Bachelor,3,1,3,6783,1,A,Platinum,62544,5L-10L,1500000,0.004521997,0.45,0.25,6000000,0,Medium
73026,Female,Rural,Bachelor,4,0,2,3400,2,B,Silver,85632,10L+,2000000,0.001699999,0.17,0.666666667,12000000,1,Medium
85171,Female,Urban,High School,2,0,2,4660,2,A,Platinum,226776,2-5L,1000000,0.004659995,0.47,0.666666667,6000000,0,High
46263,Female,Rural,High School,4,1,6,0,1,B,Platinum,59484,10L+,2000000,0.0,0.0,0.142857143,14000000,0,Low
71601,Male,Rural,High School,2,1,4,2307,2,A,Platinum,61176,2-5L,1000000,0.002306998,0.23,0.4,10000000,0,Medium
22172,Male,Urban,High School,2,0,3,3210,2,A,Platinum,372444,2-5L,1000000,0.003209997,0.32,0.5,8000000,0,High
13324,Male,Rural,Bachelor,3,1,7,2687,1,B,Silver,34164,5L-10L,1500000,0.001791332,0.18,0.125,12000000,0,Low
53079,Male,Rural,High School,2,1,2,5821,1,B,Silver,32208,2-5L,1000000,0.005820994,0.58,0.333333333,3000000,0,Low
34994,Female,Urban,High School,3,0,4,5428,1,A,Platinum,32112,5L-10L,1500000,0.003618664,0.36,0.2,7500000,0,Low
80218,Male,Rural,Bachelor,2,1,5,3825,1,B,Gold,34200,2-5L,1000000,0.003824996,0.38,0.166666667,6000000,0,Low
2153,Female,Urban,Bachelor,4,0,1,0,2,A,Platinum,60684,10L+,2000000,0.0,0.0,1.0,8000000,1,Medium
60074,Female,Rural,High School,3,1,7,2152,1,B,Platinum,62436,5L-10L,1500000,0.001434666,0.14,0.125,12000000,0,Medium
3814,Male,Urban,High School,3,1,2,6232,2,A,Platinum,57252,5L-10L,1500000,0.004154664,0.42,0.666666667,9000000,1,Low
42901,Male,Urban,High School,3,1,5,6283,2,A,Platinum,92448,5L-10L,1500000,0.004188664,0.42,0.333333333,18000000,1,High
65641,Female,Urban,High School,3,1,7,3118,1,A,Platinum,32400,5L-10L,1500000,0.002078665,0.21,0.125,12000000,0,Low
70198,Male,Urban,Bachelor,1,1,2,6204,2,A,Silver,71256,0-2L,500000,0.012407975,1.24,0.666666667,3000000,0,Medium
36029,Male,Urban,High School,3,0,4,8316,2,A,Platinum,56304,5L-10L,1500000,0.005543996,0.55,0.4,15000000,1,Low
58088,Male,Urban,High School,3,1,8,2509,1,B,Platinum,32520,5L-10L,1500000,0.001672666,0.17,0.111111111,13500000,0,Low
53692,Female,Urban,High School,3,1,4,3036,1,A,Silver,50820,5L-10L,1500000,0.002023999,0.2,0.2,7500000,0,Low
35681,Female,Rural,High School,3,1,5,3630,2,A,Platinum,63756,5L-10L,1500000,0.002419998,0.24,0.333333333,18000000,1,Medium
18624,Male,Urban,Bachelor,4,0,3,7187,2,A,Platinum,119016,10L+,2000000,0.003593498,0.36,0.5,16000000,1,High
56276,Female,Urban,Bachelor,4,1,4,4981,2,A,Gold,67548,10L+,2000000,0.002490499,0.25,0.4,20000000,1,Medium
23860,Male,Urban,High School,3,1,8,8320,2,A,Platinum,96288,5L-10L,1500000,0.005546663,0.55,0.222222222,27000000,1,High
30154,Male,Urban,Bachelor,4,1,6,3662,2,A,Platinum,107196,10L+,2000000,0.001830999,0.18,0.285714286,28000000,1,High
75491,Male,Urban,High School,3,1,4,5205,1,A,Silver,35388,5L-10L,1500000,0.003469998,0.35,0.2,7500000,0,Low
78287,Female,Urban,Bachelor,3,0,8,8002,2,A,Platinum,102996,5L-10L,1500000,0.005334663,0.53,0.222222222,27000000,1,High
12827,Male,Urban,High School,4,0,2,5212,1,B,Platinum,31656,10L+,2000000,0.002605999,0.26,0.333333333,6000000,0,Low
21871,Female,Urban,High School,2,1,7,3801,2,A,Gold,126588,2-5L,1000000,0.003800996,0.38,0.25,16000000,0,High
17632,Female,Urban,High School,3,1,2,5410,2,C,Gold,148452,5L-10L,1500000,0.003606664,0.36,0.666666667,9000000,1,High
12563,Female,Urban,Others,3,0,6,0,1,A,Gold,62208,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,Medium
63362,Male,Urban,High School,3,1,7,6464,2,A,Platinum,168492,5L-10L,1500000,0.00430933,0.43,0.25,24000000,1,High
65261,Female,Urban,High School,4,1,5,6118,1,A,Gold,30804,10L+,2000000,0.003058998,0.31,0.166666667,12000000,0,Low
41159,Male,Urban,Bachelor,3,1,1,3975,2,A,Gold,54960,5L-10L,1500000,0.002649998,0.26,1.0,6000000,1,Low
71126,Male,Rural,High School,3,1,2,2180,2,B,Platinum,75600,5L-10L,1500000,0.001453332,0.15,0.666666667,9000000,1,Medium
65853,Male,Urban,High School,3,1,5,0,1,A,Platinum,38388,5L-10L,1500000,0.0,0.0,0.166666667,9000000,0,Low
30631,Female,Urban,High School,3,1,3,5649,1,A,Gold,51984,5L-10L,1500000,0.003765997,0.38,0.25,6000000,0,Low
5663,Female,Rural,Bachelor,3,1,3,2869,2,B,Platinum,61680,5L-10L,1500000,0.001912665,0.19,0.5,12000000,1,Medium
46113,Male,Urban,Bachelor,4,0,7,3908,2,B,Silver,112428,10L+,2000000,0.001953999,0.2,0.25,32000000,1,High
10435,Male,Urban,Bachelor,3,0,6,2166,1,A,Platinum,34788,5L-10L,1500000,0.001443999,0.14,0.142857143,10500000,0,Low
74150,Female,Urban,Bachelor,3,0,7,6416,2,A,Silver,434448,5L-10L,1500000,0.00427733,0.43,0.25,24000000,1,High
2661,Female,Urban,High School,4,1,7,0,1,B,Platinum,40728,10L+,2000000,0.0,0.0,0.125,16000000,0,Low
30617,Male,Urban,Bachelor,3,1,0,2052,1,A,Platinum,63096,5L-10L,1500000,0.001367999,0.14,1.0,1500000,0,Medium
18686,Male,Urban,Bachelor,2,1,6,8272,2,C,Platinum,256296,2-5L,1000000,0.008271992,0.83,0.285714286,14000000,0,High
53516,Male,Rural,High School,3,0,2,0,2,B,Platinum,72600,5L-10L,1500000,0.0,0.0,0.666666667,9000000,1,Medium
53470,Female,Urban,Others,3,0,0,0,2,A,Platinum,101256,5L-10L,1500000,0.0,0.0,2.0,3000000,1,High
17204,Female,Urban,High School,2,0,7,5034,2,B,Platinum,99696,2-5L,1000000,0.005033995,0.5,0.25,16000000,0,High
36512,Male,Urban,High School,3,0,3,5461,2,C,Platinum,274764,5L-10L,1500000,0.003640664,0.36,0.5,12000000,1,High
60416,Male,Urban,High School,4,1,7,0,1,B,Platinum,64404,10L+,2000000,0.0,0.0,0.125,16000000,0,Medium
689,Male,Urban,High School,4,0,6,17374,2,A,Platinum,60204,10L+,2000000,0.008686996,0.87,0.285714286,28000000,1,Medium
85644,Female,Rural,Bachelor,4,1,4,0,2,A,Platinum,100164,10L+,2000000,0.0,0.0,0.4,20000000,1,High
36074,Female,Urban,Bachelor,3,1,2,3781,2,B,Silver,167028,5L-10L,1500000,0.002520665,0.25,0.666666667,9000000,1,High
79862,Male,Rural,Bachelor,2,1,6,0,2,B,Silver,65736,2-5L,1000000,0.0,0.0,0.285714286,14000000,0,Medium
41777,Female,Urban,Bachelor,3,1,3,3744,1,A,Gold,64404,5L-10L,1500000,0.002495998,0.25,0.25,6000000,0,Medium
43524,Female,Urban,Bachelor,2,0,0,5250,2,A,Platinum,45012,2-5L,1000000,0.005249995,0.52,2.0,2000000,0,Low
70608,Male,Urban,Bachelor,3,0,6,6083,1,A,Gold,62976,5L-10L,1500000,0.004055331,0.41,0.142857143,10500000,0,Medium
5282,Female,Rural,Bachelor,3,1,5,3372,2,A,Platinum,60780,5L-10L,1500000,0.002247999,0.22,0.333333333,18000000,1,Medium
56803,Male,Rural,High School,3,1,2,0,2,A,Platinum,69408,5L-10L,1500000,0.0,0.0,0.666666667,9000000,1,Medium
32311,Female,Urban,Bachelor,2,0,2,5902,2,A,Silver,71796,2-5L,1000000,0.005901994,0.59,0.666666667,6000000,0,Medium
41864,Female,Rural,Bachelor,3,0,7,3849,2,C,Silver,71268,5L-10L,1500000,0.002565998,0.26,0.25,24000000,1,Medium
11701,Female,Rural,High School,3,1,8,5600,2,A,Platinum,103152,5L-10L,1500000,0.003733331,0.37,0.222222222,27000000,1,High
34991,Female,Urban,Bachelor,3,0,8,3686,2,C,Silver,206256,5L-10L,1500000,0.002457332,0.25,0.222222222,27000000,1,High
74952,Female,Rural,High School,3,0,1,0,2,A,Platinum,51480,5L-10L,1500000,0.0,0.0,1.0,6000000,1,Low
44830,Male,Urban,Bachelor,3,1,6,15049,1,A,Platinum,175092,5L-10L,1500000,0.01003266,1.0,0.142857143,10500000,0,High
44312,Female,Urban,High School,3,1,0,6810,1,A,Platinum,60492,5L-10L,1500000,0.004539997,0.45,1.0,1500000,0,Medium
62493,Male,Urban,Bachelor,2,1,6,4082,2,B,Silver,513756,2-5L,1000000,0.004081996,0.41,0.285714286,14000000,0,High
51478,Male,Urban,High School,3,1,1,0,2,A,Platinum,107040,5L-10L,1500000,0.0,0.0,1.0,6000000,1,High
36339,Female,Rural,Bachelor,4,0,5,2518,2,B,Silver,110076,10L+,2000000,0.001258999,0.13,0.333333333,24000000,1,High
51812,Male,Rural,Others,4,1,1,6983,2,A,Platinum,99768,10L+,2000000,0.003491498,0.35,1.0,8000000,1,High
18980,Female,Urban,Bachelor,3,1,5,3578,2,A,Gold,62052,5L-10L,1500000,0.002385332,0.24,0.333333333,18000000,1,Medium
40596,Male,Rural,High School,4,0,8,2610,1,B,Platinum,60588,10L+,2000000,0.001304999,0.13,0.111111111,18000000,0,Medium
44599,Female,Urban,High School,3,1,4,20118,1,A,Silver,41556,5L-10L,1500000,0.013411991,1.34,0.2,7500000,0,Low
79888,Male,Urban,High School,2,1,6,4032,1,B,Gold,33684,2-5L,1000000,0.004031996,0.4,0.142857143,7000000,0,Low
28514,Female,Urban,High School,3,1,5,3781,1,A,Platinum,36528,5L-10L,1500000,0.002520665,0.25,0.166666667,9000000,0,Low
44162,Male,Rural,Bachelor,3,1,4,0,2,B,Silver,69300,5L-10L,1500000,0.0,0.0,0.4,15000000,1,Medium
23788,Female,Urban,High School,4,0,6,3660,1,B,Platinum,31080,10L+,2000000,0.001829999,0.18,0.142857143,14000000,0,Low
78402,Female,Urban,High School,2,0,6,5892,2,A,Gold,198492,2-5L,1000000,0.005891994,0.59,0.285714286,14000000,0,High
77090,Male,Urban,Bachelor,2,1,8,7538,2,A,Platinum,69396,2-5L,1000000,0.007537992,0.75,0.222222222,18000000,0,Medium
55577,Male,Rural,Bachelor,3,1,2,11831,2,A,Gold,232332,5L-10L,1500000,0.007887328,0.79,0.666666667,9000000,1,High
25035,Female,Rural,High School,3,1,1,4375,1,A,Platinum,61536,5L-10L,1500000,0.002916665,0.29,0.5,3000000,0,Medium
36352,Male,Urban,High School,2,0,7,5841,1,A,Platinum,62784,2-5L,1000000,0.005840994,0.58,0.125,8000000,0,Medium
57611,Male,Rural,Others,3,1,5,0,1,A,Gold,46620,5L-10L,1500000,0.0,0.0,0.166666667,9000000,0,Low
53356,Female,Urban,Bachelor,3,1,2,2815,1,A,Platinum,62928,5L-10L,1500000,0.001876665,0.19,0.333333333,4500000,0,Medium
54614,Female,Urban,High School,3,1,7,5493,2,C,Gold,65820,5L-10L,1500000,0.003661998,0.37,0.25,24000000,1,Medium
18476,Male,Urban,Bachelor,2,1,2,3137,1,B,Platinum,67752,2-5L,1000000,0.003136997,0.31,0.333333333,3000000,0,Medium
79926,Male,Urban,High School,2,1,2,2490,1,B,Silver,57696,2-5L,1000000,0.002489998,0.25,0.333333333,3000000,0,Low
88321,Male,Urban,High School,3,1,1,2601,1,A,Platinum,32916,5L-10L,1500000,0.001733999,0.17,0.5,3000000,0,Low
56174,Female,Urban,Bachelor,3,1,5,0,2,B,Gold,72528,5L-10L,1500000,0.0,0.0,0.333333333,18000000,1,Medium
36627,Male,Urban,Bachelor,3,1,0,6192,2,B,Platinum,113064,5L-10L,1500000,0.004127997,0.41,2.0,3000000,1,High
20951,Male,Urban,High School,3,0,6,6799,1,B,Silver,34332,5L-10L,1500000,0.004532664,0.45,0.142857143,10500000,0,Low
59362,Female,Rural,High School,4,0,5,2483,2,A,Platinum,58800,10L+,2000000,0.001241499,0.12,0.333333333,24000000,1,Low
74058,Male,Urban,Bachelor,4,1,4,6338,2,A,Silver,98832,10L+,2000000,0.003168998,0.32,0.4,20000000,1,High
21777,Female,Urban,Bachelor,3,0,5,5025,2,A,Platinum,296244,5L-10L,1500000,0.003349998,0.33,0.333333333,18000000,1,High
200,Male,Urban,Bachelor,4,1,3,5843,1,A,Platinum,32808,10L+,2000000,0.002921499,0.29,0.25,8000000,0,Low
59449,Male,Urban,High School,2,0,4,8562,1,A,Silver,38988,2-5L,1000000,0.008561991,0.86,0.2,5000000,0,Low
11020,Male,Rural,High School,3,1,6,2059,2,A,Gold,62040,5L-10L,1500000,0.001372666,0.14,0.285714286,21000000,1,Medium
49464,Female,Urban,High School,4,1,5,6720,1,B,Gold,31968,10L+,2000000,0.003359998,0.34,0.166666667,12000000,0,Low
76891,Male,Rural,High School,4,1,6,0,2,B,Platinum,104844,10L+,2000000,0.0,0.0,0.285714286,28000000,1,High
44145,Male,Urban,Others,3,1,2,4090,2,A,Platinum,107172,5L-10L,1500000,0.002726665,0.27,0.666666667,9000000,1,High
85100,Female,Urban,Bachelor,4,0,6,6363,2,A,Gold,204264,10L+,2000000,0.003181498,0.32,0.285714286,28000000,1,High
76666,Male,Rural,Bachelor,4,1,3,0,1,A,Silver,32844,10L+,2000000,0.0,0.0,0.25,8000000,0,Low
691,Male,Urban,High School,3,0,8,2256,2,A,Platinum,63072,5L-10L,1500000,0.001503999,0.15,0.222222222,27000000,1,Medium
34945,Male,Urban,Bachelor,4,0,7,2473,2,A,Platinum,109704,10L+,2000000,0.001236499,0.12,0.25,32000000,1,High
40549,Male,Rural,Bachelor,4,0,6,2380,1,A,Silver,103164,10L+,2000000,0.001189999,0.12,0.142857143,14000000,0,High
73582,Female,Rural,High School,2,1,8,0,2,B,Platinum,88140,2-5L,1000000,0.0,0.0,0.222222222,18000000,0,Medium
37244,Female,Urban,Others,1,1,4,6772,1,A,Platinum,32736,0-2L,500000,0.013543973,1.35,0.2,2500000,0,Low
17782,Male,Rural,High School,4,1,7,0,1,B,Platinum,37440,10L+,2000000,0.0,0.0,0.125,16000000,0,Low
75271,Female,Rural,Bachelor,4,0,4,4111,1,A,Platinum,64212,10L+,2000000,0.002055499,0.21,0.2,10000000,0,Medium
57177,Male,Rural,Bachelor,3,1,7,0,1,B,Silver,32244,5L-10L,1500000,0.0,0.0,0.125,12000000,0,Low
17836,Male,Urban,Bachelor,3,0,4,5547,1,A,Platinum,60816,5L-10L,1500000,0.003697998,0.37,0.2,7500000,0,Medium
59794,Male,Urban,Bachelor,4,1,5,4018,2,A,Silver,67752,10L+,2000000,0.002008999,0.2,0.333333333,24000000,1,Medium
88785,Female,Urban,High School,2,0,1,5759,2,A,Platinum,108180,2-5L,1000000,0.005758994,0.58,1.0,4000000,0,High
46225,Male,Rural,High School,3,0,2,2723,2,A,Gold,86376,5L-10L,1500000,0.001815332,0.18,0.666666667,9000000,1,Medium
56147,Male,Rural,High School,3,1,3,2573,2,C,Platinum,139188,5L-10L,1500000,0.001715332,0.17,0.5,12000000,1,High
54981,Male,Urban,High School,3,0,4,6213,2,A,Platinum,93120,5L-10L,1500000,0.004141997,0.41,0.4,15000000,1,High
85259,Female,Rural,Bachelor,3,1,2,5671,2,A,Platinum,108804,5L-10L,1500000,0.003780664,0.38,0.666666667,9000000,1,High
80269,Female,Urban,High School,4,0,7,6029,2,A,Gold,68988,10L+,2000000,0.003014498,0.3,0.25,32000000,1,Medium
16061,Female,Urban,High School,3,0,1,3586,2,A,Platinum,99984,5L-10L,1500000,0.002390665,0.24,1.0,6000000,1,High
57525,Female,Rural,Bachelor,3,0,5,0,2,A,Platinum,64716,5L-10L,1500000,0.0,0.0,0.333333333,18000000,1,Medium
4679,Male,Urban,Bachelor,2,0,7,9913,2,A,Platinum,68652,2-5L,1000000,0.00991299,0.99,0.25,16000000,0,Medium
15208,Male,Rural,Others,4,1,4,3475,1,B,Silver,81744,10L+,2000000,0.001737499,0.17,0.2,10000000,0,Medium
64441,Female,Urban,High School,3,1,5,15401,2,A,Platinum,106296,5L-10L,1500000,0.010267326,1.03,0.333333333,18000000,1,High
73280,Male,Rural,Bachelor,2,1,4,4330,1,A,Platinum,32232,2-5L,1000000,0.004329996,0.43,0.2,5000000,0,Low
20392,Female,Urban,High School,3,1,1,4283,1,A,Silver,34596,5L-10L,1500000,0.002855331,0.29,0.5,3000000,0,Low
68003,Female,Urban,High School,3,0,3,4386,2,A,Platinum,241368,5L-10L,1500000,0.002923998,0.29,0.5,12000000,1,High
40804,Female,Urban,Bachelor,2,1,1,4787,2,A,Gold,228684,2-5L,1000000,0.004786995,0.48,1.0,4000000,0,High
47145,Female,Urban,High School,4,0,6,4196,2,A,Platinum,66108,10L+,2000000,0.002097999,0.21,0.285714286,28000000,1,Medium
63813,Female,Rural,High School,3,1,8,0,2,A,Platinum,68400,5L-10L,1500000,0.0,0.0,0.222222222,27000000,1,Medium
63501,Female,Urban,High School,2,0,5,6393,2,A,Platinum,515304,2-5L,1000000,0.006392994,0.64,0.333333333,12000000,0,High
55928,Female,Urban,High School,3,1,3,3531,2,A,Gold,170844,5L-10L,1500000,0.002353998,0.24,0.5,12000000,1,High
4885,Female,Urban,Bachelor,3,1,1,7663,1,A,Gold,33024,5L-10L,1500000,0.005108663,0.51,0.5,3000000,0,Low
75204,Male,Rural,Bachelor,3,1,5,0,2,B,Gold,70392,5L-10L,1500000,0.0,0.0,0.333333333,18000000,1,Medium
83652,Female,Rural,Bachelor,3,1,5,2854,1,A,Gold,32100,5L-10L,1500000,0.001902665,0.19,0.166666667,9000000,0,Low
86472,Male,Rural,High School,3,0,7,3191,2,A,Platinum,106128,5L-10L,1500000,0.002127332,0.21,0.25,24000000,1,High
79042,Female,Urban,High School,3,1,5,6316,2,A,Platinum,152484,5L-10L,1500000,0.004210664,0.42,0.333333333,18000000,1,High
51173,Male,Urban,Bachelor,2,0,1,5566,2,A,Platinum,62808,2-5L,1000000,0.005565994,0.56,1.0,4000000,0,Medium
59016,Female,Rural,High School,3,1,4,2727,2,A,Silver,67248,5L-10L,1500000,0.001817999,0.18,0.4,15000000,1,Medium
183,Male,Urban,Bachelor,3,1,4,2366,1,A,Gold,47784,5L-10L,1500000,0.001577332,0.16,0.2,7500000,0,Low
31994,Male,Urban,High School,3,1,7,5921,2,A,Platinum,91344,5L-10L,1500000,0.003947331,0.39,0.25,24000000,1,Medium
57378,Male,Urban,High School,3,0,1,3594,2,A,Silver,57828,5L-10L,1500000,0.002395998,0.24,1.0,6000000,1,Low
51213,Male,Rural,Bachelor,3,1,2,5019,1,A,Silver,31008,5L-10L,1500000,0.003345998,0.33,0.333333333,4500000,0,Low
26841,Female,Urban,Bachelor,3,1,7,6412,2,A,Silver,24876,5L-10L,1500000,0.004274664,0.43,0.25,24000000,1,Low
37416,Male,Rural,High School,3,1,6,0,2,A,Silver,56484,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Low
82654,Male,Rural,Bachelor,3,1,8,4950,2,A,Platinum,97452,5L-10L,1500000,0.003299998,0.33,0.222222222,27000000,1,High
58686,Male,Rural,Bachelor,3,1,3,3597,2,A,Platinum,68172,5L-10L,1500000,0.002397998,0.24,0.5,12000000,1,Medium
14070,Female,Rural,High School,3,1,3,0,2,A,Gold,95064,5L-10L,1500000,0.0,0.0,0.5,12000000,1,High
13135,Female,Urban,High School,3,1,7,4666,1,A,Gold,35136,5L-10L,1500000,0.003110665,0.31,0.125,12000000,0,Low
70610,Female,Urban,Bachelor,2,0,6,4933,2,B,Platinum,70272,2-5L,1000000,0.004932995,0.49,0.285714286,14000000,0,Medium
42792,Female,Urban,High School,3,0,1,9711,2,A,Platinum,112764,5L-10L,1500000,0.006473996,0.65,1.0,6000000,1,High
40269,Male,Urban,High School,3,1,7,3990,2,A,Platinum,32484,5L-10L,1500000,0.002659998,0.27,0.25,24000000,1,Low
66800,Male,Urban,High School,3,1,6,0,1,C,Silver,56904,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,Low
74367,Female,Rural,Bachelor,3,1,5,0,2,B,Platinum,89424,5L-10L,1500000,0.0,0.0,0.333333333,18000000,1,Medium
55971,Male,Urban,Bachelor,3,0,6,4157,1,A,Platinum,32748,5L-10L,1500000,0.002771331,0.28,0.142857143,10500000,0,Low
24459,Male,Urban,High School,4,1,6,2809,2,A,Platinum,64032,10L+,2000000,0.001404499,0.14,0.285714286,28000000,1,Medium
10215,Female,Urban,High School,3,1,6,5383,2,A,Gold,102132,5L-10L,1500000,0.003588664,0.36,0.285714286,21000000,1,High
32465,Male,Urban,High School,3,1,8,6631,2,A,Platinum,66144,5L-10L,1500000,0.004420664,0.44,0.222222222,27000000,1,Medium
61179,Male,Rural,High School,3,1,7,3358,1,A,Gold,48792,5L-10L,1500000,0.002238665,0.22,0.125,12000000,0,Low
42510,Male,Urban,High School,2,1,5,8703,1,A,Platinum,51564,2-5L,1000000,0.008702991,0.87,0.166666667,6000000,0,Low
45527,Male,Urban,Bachelor,3,1,5,2444,1,B,Silver,29052,5L-10L,1500000,0.001629332,0.16,0.166666667,9000000,0,Low
58371,Male,Urban,Bachelor,3,1,5,4591,2,A,Platinum,64764,5L-10L,1500000,0.003060665,0.31,0.333333333,18000000,1,Medium
35171,Male,Urban,High School,3,1,7,6205,2,A,Platinum,114168,5L-10L,1500000,0.004136664,0.41,0.25,24000000,1,High
73055,Male,Urban,Bachelor,4,1,6,4584,2,A,Platinum,70968,10L+,2000000,0.002291999,0.23,0.285714286,28000000,1,Medium
47048,Female,Urban,Bachelor,3,1,4,6374,2,B,Silver,104508,5L-10L,1500000,0.004249331,0.42,0.4,15000000,1,High
38851,Female,Urban,High School,2,1,4,3579,2,A,Platinum,57792,2-5L,1000000,0.003578996,0.36,0.4,10000000,0,Low
19133,Male,Rural,High School,3,1,7,0,1,A,Platinum,31584,5L-10L,1500000,0.0,0.0,0.125,12000000,0,Low
9648,Male,Urban,Bachelor,2,1,7,6061,1,A,Platinum,60072,2-5L,1000000,0.006060994,0.61,0.125,8000000,0,Low
42422,Female,Rural,High School,3,1,4,2625,2,A,Platinum,62868,5L-10L,1500000,0.001749999,0.17,0.4,15000000,1,Medium
75091,Female,Rural,High School,3,1,1,2137,1,B,Platinum,61476,5L-10L,1500000,0.001424666,0.14,0.5,3000000,0,Medium
50266,Male,Rural,High School,3,1,6,0,1,A,Silver,187356,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,High
40890,Female,Rural,High School,3,0,8,0,1,A,Platinum,62988,5L-10L,1500000,0.0,0.0,0.111111111,13500000,0,Medium
75097,Female,Urban,High School,3,0,8,4485,2,B,Silver,108564,5L-10L,1500000,0.002989998,0.3,0.222222222,27000000,1,High
71682,Female,Urban,High School,3,1,1,5692,1,A,Platinum,31884,5L-10L,1500000,0.003794664,0.38,0.5,3000000,0,Low
11837,Male,Urban,Bachelor,4,1,0,8982,2,A,Platinum,104256,10L+,2000000,0.004490998,0.45,2.0,4000000,1,High
51531,Female,Urban,High School,4,1,0,9045,2,A,Platinum,155580,10L+,2000000,0.004522498,0.45,2.0,4000000,1,High
86680,Male,Urban,High School,3,1,5,3780,1,A,Silver,50076,5L-10L,1500000,0.002519998,0.25,0.166666667,9000000,0,Low
56609,Male,Rural,High School,3,1,2,2658,2,A,Silver,57288,5L-10L,1500000,0.001771999,0.18,0.666666667,9000000,1,Low
36648,Male,Urban,High School,3,1,5,6183,1,C,Platinum,33288,5L-10L,1500000,0.004121997,0.41,0.166666667,9000000,0,Low
